items	num_genomes_gene_cluster_has_hits	num_genes_in_gene_cluster	max_num_paralogs	SCG	functional_homogeneity_index	geometric_homogeneity_index	combined_homogeneity_index	ECGs_and_EAGs!EAG	ECGs_and_EAGs!ECG	ECGs_and_EAGs!NA	EAG_ECG_ratio
GC_00000278	12	12	1	1	0.912749104084844	0.827558439473334	0.868068666372342	0	12	0	0.0
GC_00000279	11	12	2	0	0.872971848564693	0.864927470190628	0.868931041491478	0	12	0	0.0
GC_00000280	12	12	1	1	0.768768768768769	0.987140883807553	0.864376001046058	0	12	0	0.0
GC_00000281	12	12	1	1	0.72286464191976	0.948745006641825	0.820543504387456	0	12	0	0.0
GC_00000282	3	12	5	0	0.695839280307945	0.726856644489613	0.711009844862906	0	12	0	0.0
GC_00000283	8	12	3	0	0.634316391271003	0.669233569460842	0.651307330728598	0	12	0	0.0
GC_00000284	12	12	1	1	0.676313203014088	0.977409779374396	0.799450870049895	0	12	0	0.0
GC_00000285	11	12	2	0	0.740939597315436	0.781562765868108	0.760709231095286	0	12	0	0.0
GC_00000286	11	12	2	0	0.668372479552115	0.820303533514879	0.736585129159366	0	12	0	0.0
GC_00000287	12	12	1	1	0.765686821211397	0.840814605836065	0.801494044053171	0	12	0	0.0
GC_00000288	11	12	2	0	0.780764391852834	0.786913601707806	0.783826936656368	0	12	0	0.0
GC_00000289	9	12	2	0	0.722983696436301	0.773556337539389	0.747415515280548	1	11	0	0.0833333333333333
GC_00000290	10	12	3	0	0.839184597961495	0.739426734881277	0.786153645705682	0	12	0	0.0
GC_00000291	11	12	2	0	0.665009686958295	0.818465429942134	0.733800564837566	0	12	0	0.0
GC_00000292	12	12	1	1	0.978488589599701	0.908821478382148	0.942369207547316	0	12	0	0.0
GC_00000293	10	12	2	0	0.871043262905348	0.738441011951983	0.799279717809978	0	12	0	0.0
GC_00000294	12	12	1	1	0.792579551382368	0.855480714440028	0.822829765304486	0	12	0	0.0
GC_00000295	9	12	3	0	0.695329757021142	0.705004048357716	0.70013348497413	1	11	0	0.0833333333333333
GC_00000296	9	12	3	0	0.750800898746104	0.777911667985566	0.764115887026867	0	12	0	0.0
GC_00000297	7	11	3	0	0.6379569681512	0.694397521911255	0.66498179136912	0	11	0	0.0
GC_00000298	10	11	2	0	0.718719554627697	0.849976556578933	0.778856743284074	0	11	0	0.0
GC_00000299	11	11	1	0	0.735075735075735	0.758613366573754	0.74665909720661	0	11	0	0.0
GC_00000300	7	11	3	0	0.77152766487834	0.884660209377237	0.824229951397743	0	11	0	0.0
GC_00000301	9	11	2	0	0.730629615721617	0.802259372152215	0.764770914817066	0	11	0	0.0
GC_00000302	10	11	2	0	0.818641364582489	0.868305174144591	0.842742216563822	0	11	0	0.0
GC_00000303	9	11	2	0	0.78320536258379	0.76490488188584	0.773946955650758	0	11	0	0.0
GC_00000304	10	11	2	0	0.890867201179615	0.76982882816888	0.825937126865106	0	11	0	0.0
GC_00000305	11	11	1	0	0.748781259892371	0.880893168549549	0.809482292985027	0	11	0	0.0
GC_00000306	10	11	2	0	0.777056641942009	0.716188698692149	0.745382115126766	0	11	0	0.0
GC_00000307	10	11	2	0	0.688407407407407	0.767953763637548	0.726008177017192	1	10	0	0.0909090909090909
GC_00000308	10	11	2	0	0.751862197392924	0.955544978581629	0.841554559935697	0	11	0	0.0
GC_00000309	10	11	2	0	0.893899204244032	0.802201793213029	0.845571750351401	0	11	0	0.0
GC_00000310	11	11	1	0	0.829010013023335	0.970376871714006	0.894140276202578	0	11	0	0.0
GC_00000311	11	11	1	0	0.848685624938923	0.972512730068769	0.906389544894999	0	11	0	0.0
GC_00000312	9	11	2	0	0.708926381078016	0.805004989846155	0.753916967653568	0	11	0	0.0
GC_00000313	11	11	1	0	0.75719059162681	0.93697006674432	0.837541487779402	0	11	0	0.0
GC_00000314	10	11	2	0	0.803871625063678	0.833844965916631	0.818584010804136	0	11	0	0.0
GC_00000315	11	11	1	0	0.722865828608989	0.979406453919727	0.831805187835139	0	11	0	0.0
GC_00000316	11	11	1	0	0.706978729458633	0.937393749802508	0.806042974564518	0	11	0	0.0
GC_00000317	11	11	1	0	0.722931813715858	0.777987428418039	0.749449866302953	0	11	0	0.0
GC_00000318	8	11	4	0	0.69188506126037	0.651904249279646	0.671299894873382	0	11	0	0.0
GC_00000319	9	11	2	0	0.807519562902255	0.718038157880724	0.76015459985531	0	11	0	0.0
GC_00000320	10	11	2	0	0.785132587154491	0.784995148392277	0.785063861758137	0	11	0	0.0
GC_00000321	8	11	3	0	0.803136396790664	0.927545114061968	0.860869242662114	0	11	0	0.0
GC_00000322	10	11	2	0	0.78196640093681	0.735930857754413	0.758250534917954	0	11	0	0.0
GC_00000323	8	11	2	0	0.696821934214466	0.706740100306295	0.701745974271112	0	11	0	0.0
GC_00000324	10	11	2	0	0.723747980613893	0.75054430816216	0.736902623081044	0	11	0	0.0
GC_00000325	11	11	1	0	0.720574775764232	0.927138936451574	0.810908990175815	0	11	0	0.0
GC_00000326	9	11	2	0	0.766190650555352	0.736420178611537	0.751010500896363	1	10	0	0.0909090909090909
GC_00000327	11	11	1	0	0.644715333239923	0.910740242142683	0.754979065941628	0	11	0	0.0
GC_00000328	11	11	1	0	0.889011304847672	0.962327197957864	0.924217539526631	0	11	0	0.0
GC_00000329	10	11	2	0	0.857670306812273	0.799509406483489	0.827569240024374	0	11	0	0.0
GC_00000330	11	11	1	0	0.900377812124335	0.97547829498672	0.936424717957241	0	11	0	0.0
GC_00000331	11	11	1	0	0.690589186528862	0.825295714509201	0.751957217514833	0	11	0	0.0
GC_00000332	11	11	1	0	0.696074654338427	0.799688275132089	0.744292733458914	0	11	0	0.0
GC_00000333	10	11	2	0	0.757657657657658	0.9409355179704	0.839408765773181	0	11	0	0.0
GC_00000334	11	11	1	0	0.797180043383948	0.834051870459637	0.815199237625057	0	11	0	0.0
GC_00000335	11	11	1	0	0.69654812057085	0.83692587614333	0.760311746183988	0	11	0	0.0
GC_00000336	8	11	3	0	0.717619703754736	0.842182079391382	0.774927251463176	0	11	0	0.0
GC_00000337	6	11	4	0	0.698490412076703	0.620632967938048	0.657264034723707	1	10	0	0.0909090909090909
GC_00000338	5	11	6	0	0.648155065786743	0.828315586431852	0.727243636856841	0	11	0	0.0
GC_00000339	11	11	1	0	0.760547811750599	0.851707133158928	0.803550329830434	0	11	0	0.0
GC_00000340	10	11	2	0	0.699020480854853	0.705820831953053	0.702404197329666	0	11	0	0.0
GC_00000341	10	11	2	0	0.649583692219351	0.927179923901233	0.763945783834424	0	11	0	0.0
GC_00000342	11	11	1	0	0.857448797997165	0.994698425066386	0.920988308404662	0	11	0	0.0
GC_00000343	11	11	1	0	0.785645278756261	0.822428004574558	0.803615961546957	0	11	0	0.0
GC_00000344	11	11	1	0	0.693299940755103	0.900596172309319	0.78346796605945	0	11	0	0.0
GC_00000345	10	11	2	0	0.802231184203635	0.737868956150499	0.768705191265812	0	11	0	0.0
GC_00000346	5	11	5	0	0.627141155995237	0.633652855873369	0.630380190247163	1	10	0	0.0909090909090909
GC_00000347	11	11	1	0	0.788321320380236	0.952564907051531	0.862695348428991	0	11	0	0.0
GC_00000348	11	11	1	0	0.703871829105474	0.790906448970963	0.744855310052933	0	11	0	0.0
GC_00000349	11	11	1	0	0.793844856661046	0.754299413286228	0.773567065090271	0	11	0	0.0
GC_00000350	11	11	1	0	0.82468085106383	0.847889610389609	0.836124207163929	0	11	0	0.0
GC_00000351	9	11	2	0	0.772724250282599	0.970173249308459	0.860264469817658	0	11	0	0.0
GC_00000352	9	11	2	0	0.80456077731509	0.671888724673229	0.732263872031317	0	11	0	0.0
GC_00000353	10	11	2	0	0.75	0.775856094578067	0.762708977604413	0	11	0	0.0
GC_00000354	11	11	1	0	0.873098039215686	0.800786502798888	0.835380347777903	0	11	0	0.0
GC_00000355	11	11	1	0	0.695700139920353	0.85038080683837	0.765302809718102	0	11	0	0.0
GC_00000356	11	11	1	0	0.858577591351646	0.864427000302691	0.861492366780768	0	11	0	0.0
GC_00000357	11	11	1	0	0.838060790659306	0.791230620155039	0.813972693552171	0	11	0	0.0
GC_00000358	11	11	1	0	0.747236521808532	0.740801860516932	0.744005278596218	0	11	0	0.0
GC_00000359	11	11	1	0	0.755007239382239	0.847658075841938	0.798654563372718	0	11	0	0.0
GC_00000360	11	11	1	0	0.817719497331148	0.965116127720153	0.885324775583614	0	11	0	0.0
GC_00000361	9	11	3	0	0.85319626010069	0.764517532726547	0.806426331525204	0	11	0	0.0
GC_00000362	10	11	2	0	0.766657620985979	0.85899955467323	0.810205946092843	0	11	0	0.0
GC_00000363	9	11	3	0	0.819934418815016	0.785051860890786	0.802114073420146	0	11	0	0.0
GC_00000364	11	11	1	0	0.829384843182124	0.956297658184735	0.888331248877521	0	11	0	0.0
GC_00000365	11	11	1	0	0.857621440536013	0.965723530570325	0.908467918656896	0	11	0	0.0
GC_00000366	8	11	3	0	0.692257555486947	0.744872064278343	0.71760167945332	0	11	0	0.0
GC_00000367	11	11	1	0	0.903543342511112	0.922401347319904	0.9128749639961	0	11	0	0.0
GC_00000368	11	11	1	0	0.723214059611537	0.874510604840708	0.791698818666003	0	11	0	0.0
GC_00000369	11	11	1	0	0.774814575364115	0.883027154913832	0.825389176269361	0	11	0	0.0
GC_00000370	11	11	1	0	0.940638052075002	0.795587377697141	0.862053680795023	0	11	0	0.0
GC_00000371	11	11	1	0	0.730977280923188	0.900373520285024	0.806880515442472	0	11	0	0.0
GC_00000372	8	11	2	0	0.744109068265985	0.757574806295572	0.750781563022337	0	11	0	0.0
GC_00000373	11	11	1	0	0.677051496927273	0.956771078662271	0.792966507751025	0	11	0	0.0
GC_00000374	7	11	3	0	0.762569160452249	0.685096277722866	0.721759709882486	1	10	0	0.0909090909090909
GC_00000375	11	11	1	0	0.812620535369899	0.888591140201209	0.848909537177784	0	11	0	0.0
GC_00000376	9	11	3	0	0.784953565647099	0.722885612131259	0.752642121467447	0	11	0	0.0
GC_00000377	11	11	1	0	0.698232164551129	0.799715920501555	0.745536355725119	0	11	0	0.0
GC_00000378	11	11	1	0	0.701084290059857	0.935012734549615	0.801325018429285	0	11	0	0.0
GC_00000379	11	11	1	0	0.732768475556452	0.936576581880987	0.822231199103093	0	11	0	0.0
GC_00000380	10	11	2	0	0.658564573336115	0.817006409537529	0.729279016400973	0	11	0	0.0
GC_00000381	11	11	1	0	0.700602321140003	0.842705197672085	0.765111567628791	0	11	0	0.0
GC_00000382	10	11	2	0	0.791663993498856	0.916796194993628	0.849647585401027	0	11	0	0.0
GC_00000383	11	11	1	0	0.866346573548669	0.908917287464925	0.887121509007453	0	11	0	0.0
GC_00000384	11	11	1	0	0.671758397377759	0.802914000968121	0.731503787726016	0	11	0	0.0
GC_00000385	10	11	2	0	0.720298267353638	0.699498432115028	0.709745992306641	0	11	0	0.0
GC_00000386	10	11	2	0	0.83443030568963	0.94418334108888	0.885920554313572	0	11	0	0.0
GC_00000387	10	11	2	0	0.787316227188522	0.798117805115777	0.792680220522896	0	11	0	0.0
GC_00000388	9	11	2	0	0.779202828672453	0.65073630434154	0.709198814629299	0	11	0	0.0
GC_00000389	10	11	2	0	0.785732981178766	0.827596259313126	0.806121478148174	0	11	0	0.0
GC_00000390	11	11	1	0	0.81764443253862	0.89281443194487	0.853577674070863	0	11	0	0.0
GC_00000391	11	11	1	0	0.686481553904315	0.702437465167361	0.694367858726562	0	11	0	0.0
GC_00000392	11	11	1	0	0.829789879398234	0.963182451915459	0.891524131917674	0	11	0	0.0
GC_00000393	9	11	2	0	0.680797375725461	0.756275067696755	0.716554108000908	0	11	0	0.0
GC_00000394	11	11	1	0	0.662365047233468	0.862317816393956	0.749230144591717	0	11	0	0.0
GC_00000395	11	11	1	0	0.741784620478437	0.738944786841555	0.74036198045647	0	11	0	0.0
GC_00000396	9	11	2	0	0.770116123728291	0.823133007343535	0.795742471865358	0	11	0	0.0
GC_00000397	11	11	1	0	0.823926826733188	0.847369787702694	0.835483892231914	0	11	0	0.0
GC_00000398	10	11	2	0	0.671712591559121	0.768379243989	0.71680152687435	0	11	0	0.0
GC_00000399	10	11	2	0	0.84860646599777	0.797439224044728	0.822227579535936	0	11	0	0.0
GC_00000400	6	11	5	0	0.771639911866541	0.633667188861451	0.695880485500245	1	10	0	0.0909090909090909
GC_00000401	10	11	2	0	0.846119055074279	0.778348578687814	0.810820172997292	1	10	0	0.0909090909090909
GC_00000402	11	11	1	0	0.747296349610601	0.908698936365677	0.820132042393789	0	11	0	0.0
GC_00000403	11	11	1	0	0.722803904170364	0.962328273031854	0.825543114363637	0	11	0	0.0
GC_00000404	11	11	1	0	0.745903760775648	0.831777979651613	0.786503776084126	0	11	0	0.0
GC_00000405	11	11	1	0	0.694328142886265	0.928593601847531	0.794553000671786	0	11	0	0.0
GC_00000406	6	11	4	0	0.694300045599635	0.67927572255242	0.686705715225841	0	11	0	0.0
GC_00000407	10	11	2	0	0.888992308822809	0.82179723429724	0.854075153358401	0	11	0	0.0
GC_00000408	11	11	1	0	0.790237852035605	0.914707676751471	0.847929294528017	0	11	0	0.0
GC_00000409	11	11	1	0	0.763842106421857	0.86902096298381	0.813044051675336	0	11	0	0.0
GC_00000410	11	11	1	0	0.707553402334288	0.865613149736859	0.778642958554225	0	11	0	0.0
GC_00000411	10	11	2	0	0.70764064508105	0.809399305786989	0.755107136825932	0	11	0	0.0
GC_00000412	8	11	3	0	0.731647348085704	0.834300910661015	0.779609473532867	0	11	0	0.0
GC_00000413	9	11	2	0	0.717491749174918	0.814713248184321	0.763018048529044	0	11	0	0.0
GC_00000414	9	11	2	0	0.797018947831587	0.722830209723124	0.758113883013645	0	11	0	0.0
GC_00000415	11	11	1	0	0.860394146628429	0.756456356392613	0.805084477512269	0	11	0	0.0
GC_00000416	9	11	3	0	0.686524370818732	0.650816099127467	0.668193512442139	0	11	0	0.0
GC_00000417	10	11	2	0	0.755282051282051	0.863168397259305	0.805629357724744	0	11	0	0.0
GC_00000418	10	11	2	0	0.738350458206054	0.689709638180887	0.713201676411811	0	11	0	0.0
GC_00000419	10	11	2	0	0.753551819776985	0.865633477633477	0.805713445365147	0	11	0	0.0
GC_00000420	11	11	1	0	0.566603743213779	0.840450018929112	0.676878367439333	0	11	0	0.0
GC_00000421	10	11	2	0	0.751098874559243	0.822374504393963	0.785122357935857	0	11	0	0.0
GC_00000422	11	11	1	0	0.961042195984656	0.860426680599093	0.907955504743669	0	11	0	0.0
GC_00000423	11	11	1	0	0.787144896173857	0.760120549226854	0.773396720749274	0	11	0	0.0
GC_00000424	11	11	1	0	0.926053386278403	0.76956034630978	0.840585271219711	0	11	0	0.0
GC_00000425	11	11	1	0	0.831017463933181	0.991544325239979	0.904211484552284	0	11	0	0.0
GC_00000426	11	11	1	0	0.740659340659341	0.97382309108442	0.84138647933282	0	11	0	0.0
GC_00000427	11	11	1	0	0.780711435605739	0.763488219187204	0.772003777904788	0	11	0	0.0
GC_00000428	11	11	1	0	0.672614634307086	0.860040693367034	0.754867641815001	0	11	0	0.0
GC_00000429	11	11	1	0	0.666323074657635	0.836146868183657	0.741637401437639	0	11	0	0.0
GC_00000430	8	11	2	0	0.666166880860584	0.770580652224488	0.714579698552378	0	11	0	0.0
GC_00000431	11	11	1	0	0.825242919593097	0.760705353230383	0.791661011153056	0	11	0	0.0
GC_00000432	10	11	2	0	0.783683439179287	0.929104477611939	0.850220608440398	0	11	0	0.0
GC_00000433	6	11	4	0	0.743410338379878	0.643558514980199	0.689890118627595	0	11	0	0.0
GC_00000434	11	11	1	0	0.819248378481496	0.96596613179277	0.886578260018389	0	11	0	0.0
GC_00000435	10	11	2	0	0.878848955460319	0.823089756015751	0.850055959649875	0	11	0	0.0
GC_00000436	9	11	2	0	0.70363624097686	0.869054279054279	0.777645796588766	0	11	0	0.0
GC_00000437	11	11	1	0	0.713681822868337	0.772575840366809	0.741961972941951	0	11	0	0.0
GC_00000438	10	11	2	0	0.758675239844866	0.84455147501505	0.799313393332975	0	11	0	0.0
GC_00000439	10	11	2	0	0.892073170731707	0.92658544204936	0.90900184062452	0	11	0	0.0
GC_00000440	10	11	2	0	0.774358679397216	0.904709537038304	0.834474353670134	0	11	0	0.0
GC_00000441	11	11	1	0	0.698211519504295	0.906765518295453	0.788938552331066	0	11	0	0.0
GC_00000442	9	11	2	0	0.741937848138376	0.801246105919002	0.770452297785743	0	11	0	0.0
GC_00000443	11	11	1	0	0.758340192708081	0.891682860083852	0.819623641992533	0	11	0	0.0
GC_00000444	11	11	1	0	0.737911471732964	0.792753260377178	0.764349909963086	0	11	0	0.0
GC_00000445	11	11	1	0	0.723009749386925	0.910251295789413	0.805897579191662	0	11	0	0.0
GC_00000446	10	11	2	0	0.819560151935906	0.753870623915695	0.78534414422136	0	11	0	0.0
GC_00000447	10	11	2	0	0.76861215448329	0.779054093601479	0.773797898717583	0	11	0	0.0
GC_00000448	11	11	1	0	0.617310020553538	0.790262414017724	0.693160643187165	0	11	0	0.0
GC_00000449	10	11	2	0	0.687706511175899	0.788837869400719	0.734808849886579	0	11	0	0.0
GC_00000450	11	11	1	0	0.848992030004688	0.932301740812377	0.888698720532933	0	11	0	0.0
GC_00000451	11	11	1	0	0.707892762125657	0.906909855109977	0.795137331932006	0	11	0	0.0
GC_00000452	11	11	1	0	0.845812124016659	0.94266231792546	0.891614885465391	0	11	0	0.0
GC_00000453	11	11	1	0	0.864957873501839	0.968831168831168	0.91395261748143	0	11	0	0.0
GC_00000454	11	11	1	0	0.671854200118023	0.903237940179515	0.770550735782257	0	11	0	0.0
GC_00000455	11	11	1	0	0.699960900010664	0.879227909726604	0.77941935152025	0	11	0	0.0
GC_00000456	11	11	1	0	0.750737542241056	0.81157216739419	0.779970438054833	0	11	0	0.0
GC_00000457	10	11	2	0	0.732942213053102	0.823511189971027	0.77559162757923	0	11	0	0.0
GC_00000458	9	11	2	0	0.78727331086503	0.843870277975765	0.814589901499367	0	11	0	0.0
GC_00000459	11	11	1	0	0.809944174023045	0.997202797202796	0.893871509925965	0	11	0	0.0
GC_00000460	11	11	1	0	0.682751389325784	0.789317222861526	0.732177054881602	0	11	0	0.0
GC_00000461	11	11	1	0	0.704504970407401	0.856730907893697	0.77319665952021	0	11	0	0.0
GC_00000462	7	11	3	0	0.55304601674733	0.658471320346321	0.601171654271982	0	11	0	0.0
GC_00000463	11	11	1	0	0.734866713847606	0.799181530971862	0.765675926316262	0	11	0	0.0
GC_00000464	11	11	1	0	0.672408481080021	0.91094662573083	0.773709238461832	0	11	0	0.0
GC_00000465	11	11	1	0	0.702187918882691	0.954545243477471	0.809146763310947	0	11	0	0.0
GC_00000466	8	11	3	0	0.707032660853413	0.907414478805962	0.794788082789078	0	11	0	0.0
GC_00000467	11	11	1	0	0.676184914841849	0.930702210746722	0.783286871984095	0	11	0	0.0
GC_00000468	10	11	2	0	0.798288877705083	0.869704744594615	0.83246796056691	1	10	0	0.0909090909090909
GC_00000469	11	11	1	0	0.789117809148332	0.773447962402936	0.781204314971929	0	11	0	0.0
GC_00000470	11	11	1	0	0.843449878669811	0.878091500008136	0.860422152282644	0	11	0	0.0
GC_00000471	10	11	2	0	0.68230446152627	0.863733605640481	0.762373586025173	1	10	0	0.0909090909090909
GC_00000472	10	11	2	0	0.721653580108432	0.756654107781309	0.738739506338628	0	11	0	0.0
GC_00000473	10	11	2	0	0.794964333519714	0.723298135883947	0.757439813097506	0	11	0	0.0
GC_00000474	11	11	1	0	0.722037345165465	0.960899061580082	0.824517200548231	0	11	0	0.0
GC_00000475	11	11	1	0	0.793035370628443	0.884254415723702	0.836164429079827	0	11	0	0.0
GC_00000476	10	11	2	0	0.795936130620085	0.724986124986125	0.758806242656641	0	11	0	0.0
GC_00000477	10	11	2	0	0.809592454769967	0.721666221050326	0.763104936677944	0	11	0	0.0
GC_00000478	11	11	1	0	0.653801409703688	0.833147105083765	0.732658523650598	0	11	0	0.0
GC_00000479	10	11	2	0	0.705112246211959	0.829532453515185	0.762278710776254	0	11	0	0.0
GC_00000480	9	11	2	0	0.77412755012568	0.789969439896404	0.781968268058011	0	11	0	0.0
GC_00000481	11	11	1	0	0.81745848581759	0.930138131805889	0.870165690594237	0	11	0	0.0
GC_00000482	11	11	1	0	0.808366475180439	0.927469599460065	0.863831950384852	0	11	0	0.0
GC_00000483	11	11	1	0	0.691062698751721	0.822203458735966	0.750950701310056	0	11	0	0.0
GC_00000484	11	11	1	0	0.760986154435506	0.937320642598478	0.839999030245605	0	11	0	0.0
GC_00000485	10	11	2	0	0.740643351739855	0.849741155396327	0.791450287172776	1	10	0	0.0909090909090909
GC_00000486	10	11	2	0	0.662857538610707	0.760075335023542	0.708145373640325	0	11	0	0.0
GC_00000487	11	11	1	0	0.704775528169014	0.821718860849296	0.758767733871515	0	11	0	0.0
GC_00000488	10	11	2	0	0.668740771989032	0.843508292986802	0.746025770616243	0	11	0	0.0
GC_00000489	11	11	1	0	0.707518894970029	0.960004686035614	0.814646895992134	0	11	0	0.0
GC_00000490	9	10	2	0	0.968933669185558	0.667402679546892	0.790386313447807	0	10	0	0.0
GC_00000491	8	10	2	0	0.810889292196007	0.720568773295241	0.763065624481851	0	10	0	0.0
GC_00000492	5	10	3	0	0.720210915416395	0.61691357531712	0.664572212820972	1	9	0	0.1
GC_00000493	9	10	2	0	0.832294046222552	0.802341104152171	0.817043147362147	0	10	0	0.0
GC_00000494	10	10	1	0	0.760186730971372	0.974345445495269	0.854045245279586	0	10	0	0.0
GC_00000495	10	10	1	0	0.67662549075936	0.859481876864103	0.757170180925141	0	10	0	0.0
GC_00000496	9	10	2	0	0.736110029843	0.923042989673704	0.819045856147738	0	10	0	0.0
GC_00000497	9	10	2	0	0.676803742920463	0.766303401569562	0.718778245087605	0	10	0	0.0
GC_00000498	10	10	1	0	0.74998836938823	0.821457564475659	0.78409776121014	0	10	0	0.0
GC_00000499	9	10	2	0	0.759018235243281	0.882076000672487	0.815933362909265	1	9	0	0.1
GC_00000500	9	10	2	0	0.719549830599443	0.803343434633121	0.759141360067887	0	10	0	0.0
GC_00000501	10	10	1	0	0.756811223501143	0.957380234505864	0.845361938128655	0	10	0	0.0
GC_00000502	7	10	2	0	0.728386657590197	0.695613275613276	0.711622826638047	0	10	0	0.0
GC_00000503	10	10	1	0	0.826534362366777	0.899815288434214	0.861619493280259	0	10	0	0.0
GC_00000504	10	10	1	0	0.67	0.936388982511328	0.781106724601388	0	10	0	0.0
GC_00000505	10	10	1	0	0.778819305943359	0.74511976911977	0.761596931171931	0	10	0	0.0
GC_00000506	9	10	2	0	0.659493326069191	0.793221404766395	0.720202268807132	0	10	0	0.0
GC_00000507	8	10	2	0	0.708453788874288	0.729960200952567	0.719046218612671	0	10	0	0.0
GC_00000508	10	10	1	0	0.810791319740379	0.985466434635871	0.889635832220214	0	10	0	0.0
GC_00000509	8	10	3	0	0.784176552097063	0.843951013613934	0.812966514335242	0	10	0	0.0
GC_00000510	10	10	1	0	0.701514980639826	0.971301218791831	0.814652985698837	0	10	0	0.0
GC_00000511	5	10	4	0	0.596901893287435	0.731673379245322	0.657451985399315	0	10	0	0.0
GC_00000512	10	10	1	0	0.728662201614288	0.960800264550264	0.828782941438365	0	10	0	0.0
